내용링크,제목,문제,level,분류,유사도
/problem/18248,제야의 종,"제야의 종 타종은 한 해의 끝과 새로운 한 해의 시작을 알리는 행사이다. 이 행사에서는 보신각의 종을 여러 번 타종한다.제야의 종을 타종해서 나는 종소리는 종으로부터 특정 거리 R 이내에 있는 사람은 모두 들을 수 있고, R보다 멀리 떨어져 있는 사람은 모두 들을 수 없는 특징을 가지고 있다. 여러 명의 정치인, 연예인 등의 유명 인사가 돌아가며 타종하기 때문에 매번 종을 칠 때마다 R의 값은 바뀐다.N명의 사람이 있고, 2019년 12월 31일(TMI: 출제자의 생일임) 밤에 이루어진 제야의 종 타종에서는 총 M번 종을 쳤다고 하자. M번의 타종이 진행되는 동안 사람들은 종소리에 집중하기 위해 움직이지 않는다.N명의 사람 각각이 각 M번의 타종을 들었는지의 여부가 주어졌을 때, 실제로 가능한 상황인지 판별하여라.실제로 가능하다면 YES, 아니면 NO를 출력하라.",9.0,"정렬,",1.7442055940628052
/problem/26265,멘토와 멘티,"서울사이버대학교에는 멘토링 프로그램이 있다. 멘토링 프로그램은 한 명의 멘토(선배학습자)가 여러 명의 멘티(후배학습자)에게 대학 생활에 대한 노하우와 정보 등을 전수하는 것이다.빅데이터·AI 센터에서 딥러닝 서버를 돌리며 바쁜 나날을 보내던 노교수는, 어느 날 멘토링 회의 참석 요청이 들어와 이를 준비하던 도중 멘토-멘티 순서쌍 목록이 적힌 노트를 찾았다. 하지만 노트가 제대로 정리되어 있지 않아 분석이 어려웠으므로, 마침 센터에서 인턴을 하는 대학원생 뚜루에게 목록의 정렬을 맡기기로 했다.하지만 논문을 쓰느라 수면 부족에 시달리고 있는 뚜루는 이러한 프로그램을 짤 틈이 나지 않았기 때문에, 당신에게 다시 목록을 맡겼다. 목록이 주어질 때 멘토를 기준으로 사전 순으로 정렬하되, 멘토가 같은 순서쌍들에 대해선 멘티의 사전 역순으로 정렬하자.$N$개의 줄에 걸쳐 정렬된 멘토-멘티 순서쌍 목록을 입력과 동일한 형식으로 출력한다.",6.0,"정렬,",1.7419729232788086
/problem/6996,애너그램,"두 단어 A와 B가 주어졌을 때, A에 속하는 알파벳의 순서를 바꾸어서 B를 만들 수 있다면, A와 B를 애너그램이라고 한다.두 단어가 애너그램인지 아닌지 구하는 프로그램을 작성하시오.각 테스트 케이스마다 애너그램인지 아닌지를 예체 출력과 같은 형식으로 출력한다. ",5.0,"구현,정렬,문자열,",1.7641573827617922
/problem/14930,구슬 (BEAD),"물리를 사랑하는 민준이는 집에 마찰이 없는 무한한 수직선과 완전탄성충돌을 하고 질량이 동일하며 크기를 무시할 수 있는 구슬 N(1 ≤ N ≤100,000)개를 구비해놓고 있다. 어느 날 민준이는 모션캡처분석기기를 활용하기 위해 N개의 구슬 중 하나만 빨간색으로 색칠한 뒤 실을 연결해 N중 진자 실험을 하고 있었다. 이를 해석역학적으로 분석하며, r과 θ의 관계를 파악하던 중 구슬의 질량에 의한 장력을 이기지 못한 실들이 한 번에 끊어져 수직선 위에 널부러지게 되었다. 각각 다른 위치 xi에 떨어져 저마다의 초속도 vi를 가지고 운동하게 된 구슬을 보며 민준이는 가슴 아파 했지만 곧 새로운 물리 문제를 떠올리는 데에 성공한다! 바로 t(1 ≤ t ≤109)초 후 빨간 구슬의 위치를 구하는 것이다! 하지만 민준이는 지나치게 많은 구슬의 양에 그만 t초 동안 정신을 잃고 말았다. 민준이가 깨기 전에 답을 구해 민준이를 행복하게 해 주자!t 초 후 빨간 구슬의 위치를 출력한다. 이 값이 정수임은 보장된다.",9.0,"정렬,",1.924471378326416
/problem/1431,시리얼 번호,"다솜이는 기타를 많이 가지고 있다. 그리고 각각의 기타는 모두 다른 시리얼 번호를 가지고 있다. 다솜이는 기타를 빨리 찾아서 빨리 사람들에게 연주해주기 위해서 기타를 시리얼 번호 순서대로 정렬하고자 한다.모든 시리얼 번호는 알파벳 대문자 (A-Z)와 숫자 (0-9)로 이루어져 있다.시리얼번호 A가 시리얼번호 B의 앞에 오는 경우는 다음과 같다.A와 B의 길이가 다르면, 짧은 것이 먼저 온다.만약 서로 길이가 같다면, A의 모든 자리수의 합과 B의 모든 자리수의 합을 비교해서 작은 합을 가지는 것이 먼저온다. (숫자인 것만 더한다)만약 1,2번 둘 조건으로도 비교할 수 없으면, 사전순으로 비교한다. 숫자가 알파벳보다 사전순으로 작다.시리얼이 주어졌을 때, 정렬해서 출력하는 프로그램을 작성하시오.첫째 줄부터 차례대로 N개의 줄에 한줄에 하나씩 시리얼 번호를 정렬한 결과를 출력한다.",8.0,"정렬,",1.9223474264144897
/problem/5648,역원소 정렬,"모든 원소가 양의 정수인 집합이 있을 때, 원소를 거꾸로 뒤집고 그 원소를 오름차순으로 정렬하는 프로그램을 작성하세요.단, 원소를 뒤집었을 때 0이 앞에 선행되는 경우는 0을 생략해야합니다.출력문은 위 문제 내용에 나와있는 정렬방법으로 정렬하여 아래 예제 출력을 참고하여 출력하세요.",6.0,"정렬,",1.911013126373291
/problem/23056,참가자 명단,"백남이의 모교인 백준고등학교에서 체육대회를 개최하려 한다.백남이는 학생들의 체육대회 신청을 관리하게 되었다.체육대회는 1부터 $N$까지의 학급만 참여하며, 각 학급당 최대 $M$명까지 선착순으로 참가할 수 있다. 단, $N$은 짝수이다.또한, 체육대회의 팀을 학급이 홀수일 때 청팀, 짝수일 때 백팀으로 나누기로 했다.이에 따라 백남이는 체육대회 참가자 명단 프로그램을 제작하려 한다.청팀을 먼저, 백팀을 나중에 출력한다.각각의 팀에 대해 학급을 오름차순으로 출력한다.각각의 학급에 대해 학생의 이름을 길이가 짧은 것부터, 길이가 같다면 사전 순으로 출력한다.첫째 줄부터 백남이의 체육대회 참가자 명단 프로그램에 맞게 학생의 학급과 이름을 공백으로 구분하여 출력한다.",7.0,"정렬,",1.906385064125061
/problem/18870,좌표 압축,"수직선 위에 N개의 좌표 X1, X2, ..., XN이 있다. 이 좌표에 좌표 압축을 적용하려고 한다.Xi를 좌표 압축한 결과 X'i의 값은 Xi > Xj를 만족하는 서로 다른 좌표 Xj의 개수와 같아야 한다.X1, X2, ..., XN에 좌표 압축을 적용한 결과 X'1, X'2, ..., X'N를 출력해보자.첫째 줄에 X'1, X'2, ..., X'N을 공백 한 칸으로 구분해서 출력한다.",9.0,"값 / 좌표 압축,정렬,",기준
/problem/18869,멀티버스 Ⅱ,"M개의 우주가 있고, 각 우주에는 1부터 N까지 번호가 매겨진 행성이 N개 있다. 행성의 크기를 알고 있을때, 균등한 우주의 쌍이 몇 개인지 구해보려고 한다. 구성이 같은데 순서만 다른 우주의 쌍은 한 번만 센다.두 우주 A와 B가 있고, 우주 A에 있는 행성의 크기는 A1, A2, ..., AN, 우주 B에 있는 행성의 크기는 B1, B2, ..., BN라고 하자. 두 우주의 행성 크기가 모든 1 ≤ i, j ≤ N에 대해서 아래와 같은 조건을 만족한다면, 두 우주를 균등하다고 한다.Ai < Aj → Bi < BjAi = Aj → Bi = BjAi > Aj → Bi > Bj첫째 줄에 균등한 우주의 쌍의 개수를 출력한다.",11.0,"값 / 좌표 압축,정렬,",1.6710553765296936
/problem/8984,막대기,"다양한 길이의 막대기를 가지고 즐길 수 있는 게임이 있다. 게임을 시작하기 전에 간격이 L인 두 개의 평행한 수평선을 책상 위에 긋고, 막대기의 양 끝이 각 수평선에 하나씩 위치하도록 놓는다. 여러 개의 막대기 끝이 수평선 위의 한 점에서 만날 수는 있지만, 두 막대기가 완전히 겹쳐져 있는 경우는 없다. 놓여 있는 각 막대기는 (t, d)로 표현된다. 여기서 t는 위쪽 수평선에서의 좌표이고 d는 아래쪽 수평선에서의 좌표이다. 아래 그림 1에서 막대기 a는 (1, 0), 막대기 b는 (6, 0)으로 표시된다.게임은 책상에 놓여 있는 막대기들 중 일부를 들어내어 남아 있는 막대기들이 다음의 세 조건을 모두 만족하는 하나의 지그재그 선이 구성되도록 하는 것이다: (1) 막대기들은 끝점을 제외하곤 서로 교차하지 않는다. (2) 세 개 이상의 막대기 끝이 한 점에서 만나지 않는다. (3) 모든 막대기는 연결되어 있다. 이 게임의 승자는 길이가 가장 긴 지그재그 선을 만든 사람이다. 지그재그 선의 길이는 막대기 길이들의 합이며, 각 막대기의 길이는 양 끝점의 수평 거리와 수직 거리를 더한 값으로 계산한다. 즉, 막대기 (t, d)의 수평 거리는 t와 d 사이의 절댓값 |t-d|이고, 수직 거리는 두 수평선 사이의 간격인 L이다. 위 그림에서 각 막대기의 길이는 다음과 같다.막대기abcdefg길이4964473예를 들면, 그림 1에서 막대기 a, b, e 만 남겨진 경우는 세 조건을 모두 만족하는 지그재그 선이 며, 길이는 17 = 4+9+4 이다. 막대기 c, e 만 남겨진 경우도 세 조건을 모두 만족하는 지그재그 선이며, 길이는 10 = 6+4 이다. 막대기 b, c 만 남겨진 경우는 조건 (1)에 위배되고, 막대기 c, d, e 만 남겨진 경우는 조건 (2)에 위배되고, 막대기 a, b, g 만 남겨진 경우는 조건 (3)에 위배된다. 길이가 가장 긴 지그재그 선은 막대기 c, d, f, g로 구성되며, 길이는 20 = 6+4+7+3 이다. 막대기들의 초기 상태가 주어져 있을 때, 가장 긴 지그재그 선의 길이를 구하기 위한 프로그램을 작성하시오.주어진 입력에 대해 길이가 가장 긴 지그재그 선의 길이를 한 줄에 출력한다. ",16.0,"값 / 좌표 압축,다이나믹 프로그래밍,정렬,",1.551170505920568
/problem/25925,안아줘요,"날다람쥐 한 마리가 자유 낙하를 하려고 한다.$N$개의 휴식점이 주어지고, 각각의 휴식점의 좌표 $X_i, Y_i$가 주어진다. 가장 많은 수의 휴식점을 지나가는 것이 날다람쥐의 목표이다.안아줘요 날다람쥐는 언제나 안아줘요 포즈를 취하고 있기 때문에 공기 저항을 크게 받아 좌우 방향의 이동보다 빠르게 낙하할 수는 없다.즉, $|Y_i - Y_j| ≤ |X_i - X_j|$이고 $Y_i  > Y_j$인 경우에만 $i$번 휴식점에서 $j$번 휴식점으로 이동할 수 있다.여러 낙하 경로 중에, 가장 많은 휴식점을 지날 수 있는 경로를 선택하여 낙하하려고 한다.$Q$개의 출발 휴식점 번호가 주어질 때, 해당 휴식점에서 출발해서 지날 수 있는 휴식점의 수를 날다람쥐에게 알려주자.출발 휴식점에서 경유할 수 있는 최대 휴식점의 개수를 한 줄에 하나씩 출력한다. 출발 휴식점과 도착 휴식점도 출력하는 숫자에 포함한다.",18.0,"값 / 좌표 압축,자료 구조,다이나믹 프로그래밍,세그먼트 트리,정렬,",1.5339319420553412
/problem/20440,🎵니가 싫어 싫어 너무 싫어 싫어 오지 마 내게 찝쩍대지마🎵 - 1,"🎵니가 싫어 싫어 너무 싫어 싫어 오지마 내게 찝쩍대지마🎵 - 유자, 모기송 中모기를 싫어하는 지동이는 어느 날 문득 자신의 방에 모기가 가장 많이 있는 시간대가 언제인지 궁금해졌다. 다행히 지동이 방은 최첨단 시스템이 갖춰져 있어 어떤 모기가 방에 언제 입장했고 언제 퇴장했는지를 기록할 수 있다.지동이를 도와 모기들의 방 입장, 퇴장 시각이 주어졌을 때 모기들이 가장 많이 있는 시간대와 해당 시간대에 모기가 몇 마리가 있는지 구하는 프로그램을 만들어보자.첫째 줄에 지동이 방에 모기가 가장 많이 있는 시간대의 모기 마릿수를 출력한다.",13.0,"값 / 좌표 압축,누적 합,정렬,",1.4882988314637424
/problem/2370,시장 선거 포스터,"마을에서 시장 선거를 하려 한다. 그래서 특정한 곳에 포스터를 붙이려 하는데, 선거 관리 위원회에서 몇 가지 규칙을 정해 주었다.모든 후보자는 오직 한 개의 포스터만을 벽에 붙일 수 있다.모든 포스터는 벽의 높이와 같게 하고, 포스터 너비는 자유다.벽은 조각으로 나누어져 있으며, 하나의 조각의 단위는 byte다.각각의 포스터는 정해진 벽 부분에 빈틈없이 붙어야 한다.그리고 그들은 너비가 100,000,000byte의 벽을 마련해 주었다. 시장 후보 홍보가 시작됐을 때 각 후보자들은 벽에다가 그들의 포스터를 붙일 수 있다. 게다가 이미 붙이려는 부분에 포스터가 있어도 그 위에다 붙일 수 있다. 월드 마을사람들은 선거 전날 벽에 몇 명의 시장 포스터가 붙어 있는지 궁금하다. 당신의 할 일은 주어진 정보대로 포스터를 붙인 후에 선거 전날에 보이는 총 포스터의 수를 출력하는 프로그램을 작성하여라.입력된 순서대로 포스터를 붙인 후에 보이는 포스터의 총 수를 출력하여라.",12.0,"값 / 좌표 압축,구현,",1.4760879824294233
/problem/24054,알고리즘 수업 - 삽입 정렬 4,"오늘도 서준이는 삽입 정렬 수업 조교를 하고 있다. 아빠가 수업한 내용을 학생들이 잘 이해했는지 문제를 통해서 확인해보자.N개의 서로 다른 양의 정수가 저장된 배열 A가 있다. 삽입 정렬로 배열 A를 오름차순 정렬할 경우 K 번째 저장되는 수를 구하자.N이 매우 커서 시간 초과를 고민하고 있는 우리 서준이를 도와주자.크기가 N인 배열에 대한 삽입 정렬 의사 코드는 다음과 같다.insertion_sort(A[1..N]) { # A[1..N]을 오름차순 정렬한다.    for i <- 2 to N {        loc = i - 1;        newItem = A[i];        # 이 지점에서 A[1..i-1]은 이미 정렬되어 있는 상태        while (1 ≤ loc and newItem < A[loc]) {            A[loc + 1] <- A[loc];            loc--;        }        if (loc + 1 != i) then A[loc + 1] = newItem;    }}K 번째 저장 되는 수를 출력한다. 저장 횟수가 K 보다 작으면 -1을 출력한다.",17.0,"값 / 좌표 압축,자료 구조,세그먼트 트리,정렬,",1.4521019055514945
/problem/19584,난개발,"이 사실은 대회에 참가하고 있는 여러분들만 알고 있는 사실이다. 방금 외계인들이 지구를 정복했고 서울시청과 서울시의회를 장악했다. 이들은 인간들이 통근과 통학으로 고통받게 하려고 대규모 토목공사를 기획하고 있는데, 바로 지상에 서울 지하철 10호선을 짓는 것이다.‘10호선을 만들어 준다니 좋은 거 아닌가?’라고 생각할지도 모르겠지만, 이들의 목적은 따로 있다. 바로 도로들을 철도노선으로 전부 가로막아 버리는 것이다. 이렇게 되면 서울의 남북을 가로지르는 버스 노선은 전부 사라지게 된다.좋은 소식은 여러분들이 이 계획을 알고 있다는 것이다.외계인들은 뛰어난 건축 기술을 갖고 있지만 x축에 평행하도록 철길을 놓을 때 가장 빠르게 철길을 완성할 수 있으므로 그렇게 할 것이다. 철길의 시점과 종점은 서울 바깥에 있으며, 철길과 도로가 만나면 도로는 전부 철거된다. 도로의 시점이나 종점이 철길과 만나는 경우에도 도로가 철거된다.외계인들은 철거될 도로들의 통행량의 합이 가장 큰 곳에 철길을 놓으려 한다.서울시내 주요 장소 N개의 직교좌표계상의 좌표와, 이를 잇는 도로 총 M개의 정보가 주어지면 외계인들이 어디에 10호선을 지을지 예상하는 프로그램을 작성하자.외계인들이 철도노선을 지었을 때 최대로 파괴되는 통행량을 출력한다.",13.0,"값 / 좌표 압축,누적 합,정렬,스위핑,",1.4483237555464015
/problem/5536,물고기의 서식 범위,"해양 연구원 상근이는 동해에 서식하고 있는 N 종류의 물고기의 특성에 대해 연구하고 있다.각 물고기가 서식할 수 있는 구역은 직육면체 모양이다. 물고기는 서식 범위의 경계를 포함해서 모든 곳을 자유롭게 이동할 수 있지만, 절대로 그 범위의 밖으로 나오지 않는다.바다의 점은 3개 실수 (x, y, d)로 표현한다. 상공에서 볼 때, 어떤 지점을 기준으로 동쪽으로 x, 북쪽으로 y만큼 떨어진 곳에서 해수면에서 깊이가 d점인 점을 나타낸다. 바다는 평면이라고 가정한다.상근이는 물고기가 K 종류 이상 서식하는 범위를 구하려고 한다. 그러한 위치의 부피를 구하는 프로그램을 작성하시오.첫째 줄에 K 종류 이상의 물고기가 서식하는 구역의 부피를 출력한다.",13.0,"값 / 좌표 압축,누적 합,정렬,스위핑,",1.4368775775869593
/problem/27989,가장 큰 증가하는 부분 수열 2,"길이가 N인 수열에서 0개 이상 N-1개 이하의 원소를 지워서 만든 수열 중, 길이가 1이거나 임의의 인접한 두 항 중 뒤의 항이 앞의 항보다 큰 수열을 증가 부분 수열이라고 한다.양의 정수 N개로 이루어진 수열 A = {A1, A2, ⋯, AN}이 주어졌을 때, 그 수열의 증가 부분 수열 중 합이 가장 큰 것을 구하는 프로그램을 작성하시오.예를 들어, 수열 {1, 9, 3, 6, 6, 7, 2, 4}의 증가 부분 수열 중 합이 가장 큰 것은 {1, 3, 6, 7}이고, 그 합은 17이다.수열 A의 증가 부분 수열 중 합이 가장 큰 것의 합을 출력한다.",16.0,"값 / 좌표 압축,자료 구조,다이나믹 프로그래밍,세그먼트 트리,정렬,",1.4240436268545356
